P1,P2,T1,T2,N2,Ar,O2,a2_ref,a2_rival,d1_ref,d2_ref,d1_rival,d2_rival,H_ref,H_rival
250.5349689,250.5349689,76.8974107,79.46267512,0.75,0.25,0,0,0,30.13785687,29.75867079,30.1378161,29.75876689,147.7359336,153.5218567
250.5349689,250.5349689,79.46267512,82.19364377,0.75,0.25,0,0,0,29.75867079,29.34215634,29.75876689,29.34243996,150.8096265,162.1346091
250.5349689,250.5349689,82.19364377,85.10896368,0.75,0.25,0,0,0,29.34215634,28.88256893,29.34243996,28.88309444,157.0773666,172.3255837
250.5349689,250.5349689,85.10896368,88.23030246,0.75,0.25,0,0.391160233,0.349945031,28.88256893,0.929430927,28.88309444,1.034880927,2251.182618,2062.203107
250.5349689,250.5349689,88.23030246,91.58299845,0.75,0.25,0,1,1,0.929430927,0.354009271,1.034880927,0.354010629,3443.9629,3712.781144
250.5349689,250.5349689,91.58299845,95.19688857,0.75,0.25,0,1,1,0.354009271,0.337590408,0.354010629,0.337592458,110.2337595,110.4912507
250.5349689,250.5349689,95.19688857,99.10737368,0.75,0.25,0,1,1,0.337590408,0.321703058,0.337592458,0.321705498,117.6098602,117.3559358
250.5349689,250.5349689,99.10737368,103.3568058,0.75,0.25,0,1,1,0.321703058,0.306266886,0.321705498,0.306269475,126.1648738,125.5949998
250.5349689,250.5349689,103.3568058,107.9963174,0.75,0.25,0,1,1,0.306266886,0.291210689,0.306269475,0.291213243,136.1314498,135.3679183
250.5349689,250.5349689,107.9963174,113.0882684,0.75,0.25,0,1,1,0.291210689,0.27647028,0.291213243,0.276472662,147.8094558,146.934429
250.5349689,250.5349689,113.0882684,118.7095703,0.75,0.25,0,1,1,0.27647028,0.261986755,0.276472662,0.26198887,161.5894556,160.6618831
250.5349689,250.5349689,118.7095703,124.9562822,0.75,0.25,0,1,1,0.261986755,0.247705013,0.26198887,0.247706801,177.9869107,177.0516904
250.5349689,250.5349689,124.9562822,131.9500886,0.75,0.25,0,1,1,0.247705013,0.233572424,0.247706801,0.233573854,197.6929625,196.7860736
250.5349689,250.5349689,131.9500886,139.8476356,0.75,0.25,0,1,1,0.233572424,0.219537557,0.233573854,0.21953862,221.6516072,220.8030472
250.5349689,250.5349689,139.8476356,148.8543261,0.75,0.25,0,1,1,0.219537557,0.205548874,0.21953862,0.205549579,251.1802148,250.4157071
250.5349689,250.5349689,148.8543261,159.2453004,0.75,0.25,0,1,1,0.205548874,0.191553283,0.205549579,0.191553651,288.1637844,287.5057785
250.5349689,250.5349689,159.2453004,171.3984319,0.75,0.25,0,1,1,0.191553283,0.177494412,0.191553651,0.177494478,335.3797993,334.8480248
250.5349689,250.5349689,171.3984319,185.8483024,0.75,0.25,0,1,1,0.177494412,0.163310402,0.177494478,0.163310205,397.065554,396.6771885
250.5349689,250.5349689,185.8483024,203.3787513,0.75,0.25,0,1,1,0.163310402,0.148930868,0.163310205,0.148930453,479.9615095,479.7308041
250.5349689,250.5349689,203.3787513,225.1909242,0.75,0.25,0,1,1,0.148930868,0.134272462,0.148930453,0.134271877,595.3546316,595.2915527
250.5349689,250.5349689,225.1909242,253.2309977,0.75,0.25,0,1,1,0.134272462,0.119231927,0.134271877,0.119231223,763.4067821,763.5140604
250.5349689,250.5349689,253.2309977,290.8907277,0.75,0.25,0,1,1,0.119231927,0.103674415,0.119231223,0.103673646,1023.302087,1023.571292
250.5349689,250.5349689,290.8907277,344.7008089,0.75,0.25,0,1,1,0.103674415,0.087411965,0.103673646,0.087411184,1460.541095,1460.955647
250.5349689,250.5349689,344.7008089,429.2066067,0.75,0.25,0,1,1,0.087411965,0.070158717,0.087411184,0.070157886,2296.657985,2297.035427
250.5349689,250.5349689,429.2066067,585.450319,0.75,0.25,0,1,1,0.070158717,0.051420126,0.070157886,0.051419948,4289.136584,4289.935299
250.5349689,250.5349689,585.450319,1000,0.75,0.25,0,1,1,0.051420126,0.030106598,0.051419948,0.030106316,11913.90308,11914.05041
250.5349689,284.1142757,1000,68,0.75,0.25,0,0,0,0.030106598,31.35710948,0.030106316,31.35703871,-32269.80965,-32300.20158
284.1142757,284.1142757,68,70.04454961,0.75,0.25,0,0,0,31.35710948,31.09262549,31.35703871,31.09247892,170.3913541,131.4064928
284.1142757,284.1142757,70.04454961,72.20151826,0.75,0.25,0,0,0,31.09262549,30.80312977,31.09247892,30.8029655,158.9454778,135.306323
284.1142757,284.1142757,72.20151826,74.48170837,0.75,0.25,0,0,0,30.80312977,30.48664209,30.8029655,30.48651388,151.5682108,140.2307318
284.1142757,284.1142757,74.48170837,76.8974107,0.75,0.25,0,0,0,30.48664209,30.14057882,30.48651388,30.14053752,147.9132781,146.259347
284.1142757,284.1142757,76.8974107,79.46267512,0.75,0.25,0,0,0,30.14057882,29.76158806,30.14053752,29.76168335,147.7116438,153.5018149
284.1142757,284.1142757,79.46267512,82.19364377,0.75,0.25,0,0,0,29.76158806,29.34530882,29.76168335,29.34559126,150.781145,162.1095402
284.1142757,284.1142757,82.19364377,85.10896368,0.75,0.25,0,0,0,29.34530882,28.88600957,29.34559126,28.88653342,157.0428915,172.2938543
284.1142757,284.1142757,85.10896368,88.23030246,0.75,0.25,0,0,0,28.88600957,28.37602622,28.88653342,28.37685338,166.5500699,184.3556194
284.1142757,284.1142757,88.23030246,91.58299845,0.75,0.25,0,1,1,28.37602622,0.405924835,28.37685338,0.405928586,5504.654343,5567.218038
284.1142757,284.1142757,91.58299845,95.19688857,0.75,0.25,0,1,1,0.405924835,0.386523282,0.405928586,0.386527485,112.3061919,112.8700524
284.1142757,284.1142757,95.19688857,99.10737368,0.75,0.25,0,1,1,0.386523282,0.367853593,0.386527485,0.367857988,119.5208042,119.3703579
284.1142757,284.1142757,99.10737368,103.3568058,0.75,0.25,0,1,1,0.367853593,0.349801862,0.367857988,0.349806226,127.9336978,127.3583463
284.1142757,284.1142757,103.3568058,107.9963174,0.75,0.25,0,1,1,0.349801862,0.332269336,0.349806226,0.332273494,137.7737538,136.9447951
284.1142757,284.1142757,107.9963174,113.0882684,0.75,0.25,0,1,1,0.332269336,0.315168824,0.332273494,0.315172642,149.3379875,148.3650453
284.1142757,284.1142757,113.0882684,118.7095703,0.75,0.25,0,1,1,0.315168824,0.298421874,0.315172642,0.29842526,163.0147778,161.9731839
284.1142757,284.1142757,118.7095703,124.9562822,0.75,0.25,0,1,1,0.298421874,0.281956469,0.29842526,0.281959367,179.3178966,178.2629641
284.1142757,284.1142757,124.9562822,131.9500886,0.75,0.25,0,1,1,0.281956469,0.265705059,0.281959367,0.265707442,198.9371732,197.9119711
284.1142757,284.1142757,131.9500886,139.8476356,0.75,0.25,0,1,1,0.265705059,0.249602768,0.265707442,0.249604634,222.8155867,221.855283
284.1142757,284.1142757,139.8476356,148.8543261,0.75,0.25,0,1,1,0.249602768,0.233585649,0.249604634,0.233587017,252.2697285,251.4040525
284.1142757,284.1142757,148.8543261,159.2453004,0.75,0.25,0,1,1,0.233585649,0.217588844,0.233587017,0.217589746,289.1840211,288.4386648
284.1142757,284.1142757,159.2453004,171.3984319,0.75,0.25,0,1,1,0.217588844,0.201544463,0.217589746,0.201544944,336.3355533,335.7329301
284.1142757,284.1142757,171.3984319,185.8483024,0.75,0.25,0,1,1,0.201544463,0.185378959,0.201544944,0.185379072,397.9614035,397.5209064
284.1142757,284.1142757,185.8483024,203.3787513,0.75,0.25,0,1,1,0.185378959,0.169009579,0.185379072,0.169009381,480.8020103,480.5396499
284.1142757,284.1142757,203.3787513,225.1909242,0.75,0.25,0,1,1,0.169009579,0.152339249,0.169009381,0.152338803,596.1445554,596.0715425
284.1142757,284.1142757,225.1909242,253.2309977,0.75,0.25,0,1,1,0.152339249,0.135248635,0.152338803,0.135248005,764.1514428,764.271085
284.1142757,284.1142757,253.2309977,290.8907277,0.75,0.25,0,1,1,0.135248635,0.117582825,0.135248005,0.117582076,1024.007842,1024.311298
284.1142757,284.1142757,290.8907277,344.7008089,0.75,0.25,0,1,1,0.117582825,0.099126862,0.117582076,0.099126064,1461.216139,1461.684821
284.1142757,284.1142757,344.7008089,429.2066067,0.75,0.25,0,1,1,0.099126862,0.079554884,0.099126064,0.079553983,2297.338744,2297.760289
284.1142757,284.1142757,429.2066067,585.450319,0.75,0.25,0,1,1,0.079554884,0.058304466,0.079553983,0.058304361,4289.773977,4290.662031
284.1142757,284.1142757,585.450319,1000,0.75,0.25,0,1,1,0.058304466,0.034137808,0.058304361,0.034137518,11914.5926,11914.77802
284.1142757,320.7143544,1000,68,0.75,0.25,0,0,0,0.034137808,31.35949943,0.034137518,31.35942884,-32269.44797,-32300.12197
320.7143544,320.7143544,68,70.04454961,0.75,0.25,0,0,0,31.35949943,31.0951282,31.35942884,31.09498168,170.3726457,131.3977222
320.7143544,320.7143544,70.04454961,72.20151826,0.75,0.25,0,0,0,31.0951282,30.80576312,31.09498168,30.80559874,158.9259036,135.2950987
320.7143544,320.7143544,72.20151826,74.48170837,0.75,0.25,0,0,0,30.80576312,30.48942772,30.80559874,30.48929918,151.5471804,140.2166455
320.7143544,320.7143544,74.48170837,76.8974107,0.75,0.25,0,0,0,30.48942772,30.14354337,30.48929918,30.14350151,147.890044,146.2418191
320.7143544,320.7143544,76.8974107,79.46267512,0.75,0.25,0,0,0,30.14354337,29.76476512,30.14350151,29.76485953,147.6852179,153.4800196
320.7143544,320.7143544,79.46267512,82.19364377,0.75,0.25,0,0,0,29.76476512,29.34874173,29.76485953,29.34902289,150.7501661,162.0822823
320.7143544,320.7143544,82.19364377,85.10896368,0.75,0.25,0,0,0,29.34874173,28.88975585,29.34902289,28.8902779,157.0054042,172.2593615
320.7143544,320.7143544,85.10896368,88.23030246,0.75,0.25,0,0,0,28.88975585,28.38016485,28.8902779,28.38098949,166.5031311,184.311172
320.7143544,320.7143544,88.23030246,91.58299845,0.75,0.25,0,0.719575302,0.68405002,28.38016485,0.640479953,28.38098949,0.672926907,3956.587981,3809.516909
320.7143544,320.7143544,91.58299845,95.19688857,0.75,0.25,0,1,1,0.640479953,0.441031057,0.672926907,0.441038461,1636.121232,1847.090802
320.7143544,320.7143544,95.19688857,99.10737368,0.75,0.25,0,1,1,0.441031057,0.419098445,0.441038461,0.419105621,121.7111648,121.7449609
320.7143544,320.7143544,99.10737368,103.3568058,0.75,0.25,0,1,1,0.419098445,0.398010077,0.419105621,0.398016888,129.9451213,129.3981663
320.7143544,320.7143544,103.3568058,107.9963174,0.75,0.25,0,1,1,0.398010077,0.377627709,0.398016888,0.377634028,139.6287819,138.7453707
320.7143544,320.7143544,107.9963174,113.0882684,0.75,0.25,0,1,1,0.377627709,0.357831969,0.377634028,0.357837693,151.0546449,149.9833111
320.7143544,320.7143544,113.0882684,118.7095703,0.75,0.25,0,1,1,0.357831969,0.338517678,0.357837693,0.338522733,164.6077037,163.4459592
320.7143544,320.7143544,118.7095703,124.9562822,0.75,0.25,0,1,1,0.338517678,0.319590186,0.338522733,0.319594531,180.7991601,179.6157989
320.7143544,320.7143544,124.9562822,131.9500886,0.75,0.25,0,1,1,0.319590186,0.300962387,0.319594531,0.30096601,200.3168753,199.1637464
320.7143544,320.7143544,131.9500886,139.8476356,0.75,0.25,0,1,1,0.300962387,0.28255214,0.30096601,0.282555052,224.1023167,223.0207399
320.7143544,320.7143544,139.8476356,148.8543261,0.75,0.25,0,1,1,0.28255214,0.264279877,0.282555052,0.264282111,253.4709208,252.4952418
320.7143544,320.7143544,148.8543261,159.2453004,0.75,0.25,0,1,1,0.264279877,0.246066214,0.264282111,0.246067818,290.3062459,289.4658108
320.7143544,320.7143544,159.2453004,171.3984319,0.75,0.25,0,1,1,0.246066214,0.227829318,0.246067818,0.227830352,337.3847673,336.7049724
320.7143544,320.7143544,171.3984319,185.8483024,0.75,0.25,0,1,1,0.227829318,0.209481751,0.227830352,0.209482283,398.9431836,398.445865
320.7143544,320.7143544,185.8483024,203.3787513,0.75,0.25,0,1,1,0.209481751,0.190926322,0.209482283,0.190926428,481.7217952,481.424896
320.7143544,320.7143544,203.3787513,225.1909242,0.75,0.25,0,1,1,0.190926322,0.172050195,0.190926428,0.172049953,597.0079273,596.9240244
320.7143544,320.7143544,225.1909242,253.2309977,0.75,0.25,0,1,1,0.172050195,0.152715822,0.172049953,0.152715312,764.9645022,765.0975385
320.7143544,320.7143544,253.2309977,290.8907277,0.75,0.25,0,1,1,0.152715822,0.132745832,0.152715312,0.132745137,1024.777768,1025.118461
320.7143544,320.7143544,290.8907277,344.7008089,0.75,0.25,0,1,1,0.132745832,0.111895326,0.132745137,0.111894529,1461.952066,1462.47965
320.7143544,320.7143544,344.7008089,429.2066067,0.75,0.25,0,1,1,0.111895326,0.089794361,0.111894529,0.089793392,2298.080537,2298.550067
320.7143544,320.7143544,429.2066067,585.450319,0.75,0.25,0,1,1,0.089794361,0.065806091,0.089793392,0.065806089,4290.468301,4291.453655
320.7143544,320.7143544,585.450319,1000,0.75,0.25,0,1,1,0.065806091,0.03853059,0.065806089,0.038530299,11915.34368,11915.57059
320.7143544,360.9584475,1000,68,0.75,0.25,0,0,0,0.03853059,31.36212566,0.038530299,31.36205528,-32269.04567,-32300.02891
360.9584475,360.9584475,68,70.04454961,0.75,0.25,0,0,0,31.36212566,31.09787824,31.36205528,31.09773178,170.3520993,131.3881003
360.9584475,360.9584475,70.04454961,72.20151826,0.75,0.25,0,0,0,31.09787824,30.80865659,31.09773178,30.80849208,158.9044101,135.2827845
360.9584475,360.9584475,72.20151826,74.48170837,0.75,0.25,0,0,0,30.80865659,30.49248832,30.80849208,30.49235945,151.5240925,140.2011919
360.9584475,360.9584475,74.48170837,76.8974107,0.75,0.25,0,0,0,30.49248832,30.14680035,30.49235945,30.14675787,147.8645422,146.2225916
360.9584475,360.9584475,76.8974107,79.46267512,0.75,0.25,0,0,0,30.14680035,29.76825531,30.14675787,29.76834875,147.6562195,153.4561136
360.9584475,360.9584475,79.46267512,82.19364377,0.75,0.25,0,0,0,29.76825531,29.35251262,29.76834875,29.35279238,150.7161808,162.0523899
360.9584475,360.9584475,82.19364377,85.10896368,0.75,0.25,0,0,0,29.35251262,28.89387047,29.35279238,28.89439053,156.9642912,172.2215434
360.9584475,360.9584475,85.10896368,88.23030246,0.75,0.25,0,0,0,28.89387047,28.38470967,28.89439053,28.38553156,166.4516713,184.2624544
360.9584475,360.9584475,88.23030246,91.58299845,0.75,0.25,0,0,0,28.38470967,27.8145883,28.38553156,27.81578696,179.4123072,198.6133239
360.9584475,360.9584475,91.58299845,95.19688857,0.75,0.25,0,1,1,27.8145883,0.502473121,27.81578696,0.502485295,5386.037046,5431.377014
360.9584475,360.9584475,95.19688857,99.10737368,0.75,0.25,0,1,1,0.502473121,0.476644518,0.502485295,0.476655664,124.26231,124.6073965
360.9584475,360.9584475,99.10737368,103.3568058,0.75,0.25,0,1,1,0.476644518,0.451972535,0.476655664,0.451982725,132.2659271,131.8006015
360.9584475,360.9584475,103.3568058,107.9963174,0.75,0.25,0,1,1,0.451972535,0.428260818,0.451982725,0.428270049,141.7523447,140.8331417
360.9584475,360.9584475,107.9963174,113.0882684,0.75,0.25,0,1,1,0.428260818,0.405343907,0.428270049,0.405352153,153.0068018,151.8389269
360.9584475,360.9584475,113.0882684,118.7095703,0.75,0.25,0,1,1,0.405343907,0.383079275,0.405352153,0.383086513,166.4089912,165.1207864
360.9584475,360.9584475,118.7095703,124.9562822,0.75,0.25,0,1,1,0.383079275,0.361341365,0.383086513,0.36134759,182.4661781,181.144351
360.9584475,360.9584475,124.9562822,131.9500886,0.75,0.25,0,1,1,0.361341365,0.340016947,0.36134759,0.340022173,201.8632613,200.5708132
360.9584475,360.9584475,131.9500886,139.8476356,0.75,0.25,0,1,1,0.340016947,0.319001287,0.340022173,0.319005551,225.5394622,224.3252009
360.9584475,360.9584475,139.8476356,148.8543261,0.75,0.25,0,1,1,0.319001287,0.298194802,0.319005551,0.298198157,254.8085138,253.7122063
360.9584475,360.9584475,148.8543261,159.2453004,0.75,0.25,0,1,1,0.298194802,0.277499866,0.298198157,0.277502382,291.552697,290.60787
360.9584475,360.9584475,159.2453004,171.3984319,0.75,0.25,0,1,1,0.277499866,0.256817482,0.277502382,0.25681924,338.5475628,337.7829688
360.9584475,360.9584475,171.3984319,185.8483024,0.75,0.25,0,1,1,0.256817482,0.236043447,0.25681924,0.236044539,400.0291993,399.4693968
360.9584475,360.9584475,185.8483024,203.3787513,0.75,0.25,0,1,1,0.236043447,0.215063468,0.236044539,0.215063986,482.7376042,482.40268
360.9584475,360.9584475,203.3787513,225.1909242,0.75,0.25,0,1,1,0.215063468,0.193746348,0.215063986,0.193746393,597.9601416,597.864186
360.9584475,360.9584475,225.1909242,253.2309977,0.75,0.25,0,1,1,0.193746348,0.171933656,0.193746393,0.171933327,765.8602096,766.0078731
360.9584475,360.9584475,253.2309977,290.8907277,0.75,0.25,0,1,1,0.171933656,0.149422588,0.171933327,0.149421987,1025.625168,1026.006692
360.9584475,360.9584475,290.8907277,344.7008089,0.75,0.25,0,1,1,0.149422588,0.125934682,0.149421987,0.125933912,1462.761448,1463.353679
360.9584475,360.9584475,344.7008089,429.2066067,0.75,0.25,0,1,1,0.125934682,0.101050942,0.125933912,0.101049911,2298.895934,2299.418123
360.9584475,360.9584475,429.2066067,585.450319,0.75,0.25,0,1,1,0.101050942,0.07405216,0.101049911,0.074052302,4291.231262,4292.323512
360.9584475,360.9584475,585.450319,1000,0.75,0.25,0,1,1,0.07405216,0.04335944,0.074052302,0.043359156,11916.169,11916.44148
360.9584475,405.6757736,1000,68,0.75,0.25,0,0,0,0.04335944,31.36504178,0.043359156,31.36497163,-32268.5926,-32299.91824
405.6757736,405.6757736,68,70.04454961,0.75,0.25,0,0,0,31.36504178,31.1009317,31.36497163,31.1007853,170.3292994,131.3774356
405.6757736,405.6757736,70.04454961,72.20151826,0.75,0.25,0,0,0,31.1009317,30.81186913,31.1007853,30.81170448,158.8805637,135.2691354
405.6757736,405.6757736,72.20151826,74.48170837,0.75,0.25,0,0,0,30.81186913,30.49588624,30.81170448,30.49575697,151.4984827,140.1840638
405.6757736,405.6757736,74.48170837,76.8974107,0.75,0.25,0,0,0,30.49588624,30.15041603,30.49575697,30.15037286,147.8362616,146.2012823
405.6757736,405.6757736,76.8974107,79.46267512,0.75,0.25,0,0,0,30.15041603,29.77212953,30.15037286,29.77222191,147.6240698,153.4296231
405.6757736,405.6757736,79.46267512,82.19364377,0.75,0.25,0,0,0,29.77212953,29.35669798,29.77222191,29.35697619,150.6785131,162.0192718
405.6757736,405.6757736,82.19364377,85.10896368,0.75,0.25,0,0,0,29.35669798,28.89843673,29.35697619,28.89895461,156.9187389,172.179655
405.6757736,405.6757736,85.10896368,88.23030246,0.75,0.25,0,0,0,28.89843673,28.38975249,28.89895461,28.39057134,166.3946778,184.2085112
405.6757736,405.6757736,88.23030246,91.58299845,0.75,0.25,0,0,0,28.38975249,27.8202444,28.39057134,27.82143881,179.338235,198.5420589
405.6757736,405.6757736,91.58299845,95.19688857,0.75,0.25,0,1,1,27.8202444,0.572741083,27.82143881,0.572760448,5355.034913,5400.770199
405.6757736,405.6757736,95.19688857,99.10737368,0.75,0.25,0,1,1,0.572741083,0.542155948,0.572760448,0.542172823,127.2931715,128.1568363
405.6757736,405.6757736,99.10737368,103.3568058,0.75,0.25,0,1,1,0.542155948,0.513169179,0.542172823,0.513184075,134.991955,134.6939121
405.6757736,405.6757736,103.3568058,107.9963174,0.75,0.25,0,1,1,0.513169179,0.485496005,0.513184075,0.485509184,144.2233645,143.2998462
405.6757736,405.6757736,107.9963174,113.0882684,0.75,0.25,0,1,1,0.485496005,0.458902954,0.485509184,0.458914553,155.2606582,154.0022464
405.6757736,405.6757736,113.0882684,118.7095703,0.75,0.25,0,1,1,0.458902954,0.433193868,0.458914553,0.433203969,168.4750498,167.0542749
405.6757736,405.6757736,118.7095703,124.9562822,0.75,0.25,0,1,1,0.433193868,0.408199909,0.433203969,0.408208576,184.367668,182.8957623
405.6757736,405.6757736,124.9562822,131.9500886,0.75,0.25,0,1,1,0.408199909,0.3837721,0.408208576,0.383779399,203.6188926,202.1734395
405.6757736,405.6757736,131.9500886,139.8476356,0.75,0.25,0,1,1,0.3837721,0.359775486,0.383779399,0.359781492,227.1645749,225.8037416
405.6757736,405.6757736,139.8476356,148.8543261,0.75,0.25,0,1,1,0.359775486,0.33608427,0.359781492,0.336089071,256.3159211,255.0859864
405.6757736,405.6757736,148.8543261,159.2453004,0.75,0.25,0,1,1,0.33608427,0.312577443,0.336089071,0.312581139,292.9533255,291.8926871
405.6757736,405.6757736,159.2453004,171.3984319,0.75,0.25,0,1,1,0.312577443,0.289134463,0.312581139,0.289137164,339.8509621,338.9922048
405.6757736,405.6757736,171.3984319,185.8483024,0.75,0.25,0,1,1,0.289134463,0.265630507,0.289137164,0.265632331,401.2439747,400.6147304
405.6757736,405.6757736,185.8483024,203.3787513,0.75,0.25,0,1,1,0.265630507,0.241930658,0.265632331,0.241931726,483.8718204,483.4945817
405.6757736,405.6757736,203.3787513,225.1909242,0.75,0.25,0,1,1,0.241930658,0.217881993,0.241931726,0.217882429,599.0217488,598.912301
405.6757736,405.6757736,225.1909242,253.2309977,0.75,0.25,0,1,1,0.217881993,0.193301765,0.217882429,0.193301694,766.8575626,767.0213529
405.6757736,405.6757736,253.2309977,290.8907277,0.75,0.25,0,1,1,0.193301765,0.167957979,0.193301694,0.167957525,1026.567759,1026.99451
405.6757736,405.6757736,290.8907277,344.7008089,0.75,0.25,0,1,1,0.167957979,0.141534065,0.167957525,0.141533356,1463.661018,1464.324937
405.6757736,405.6757736,344.7008089,429.2066067,0.75,0.25,0,1,1,0.141534065,0.113555802,0.141533356,0.113554714,2299.801653,2300.382227
405.6757736,405.6757736,429.2066067,585.450319,0.75,0.25,0,1,1,0.113555802,0.083211802,0.113554714,0.083212141,4292.078422,4293.289339
405.6757736,405.6757736,585.450319,1000,0.75,0.25,0,1,1,0.083211802,0.048723443,0.083212141,0.04872318,11917.08539,11917.40844
405.6757736,456,1000,68,0.75,0.25,0,0,0,0.048723443,31.36832098,0.04872318,31.36825109,-32268.07451,-32299.78387
456,456,68,70.04454961,0.75,0.25,0,0,0,31.36832098,31.10436517,31.36825109,31.10421885,170.3036787,131.3654674
456,456,70.04454961,72.20151826,0.75,0.25,0,0,0,31.10436517,30.81548129,31.10421885,30.81531649,158.8537728,135.2538175
456,456,72.20151826,74.48170837,0.75,0.25,0,0,0,30.81548129,30.49970657,30.81531649,30.49957688,151.4697175,140.1648422
456,456,74.48170837,76.8974107,0.75,0.25,0,0,0,30.49970657,30.15448088,30.49957688,30.15443693,147.8045049,146.1773709
456,456,76.8974107,79.46267512,0.75,0.25,0,0,0,30.15448088,29.77648462,30.15443693,29.7765758,147.587979,153.3999021
456,456,79.46267512,82.19364377,0.75,0.25,0,0,0,29.77648462,29.36140227,29.7765758,29.36167873,150.6362417,161.9821228
456,456,82.19364377,85.10896368,0.75,0.25,0,0,0,29.36140227,28.90356837,29.36167873,28.9040838,156.8676386,172.1326813
456,456,85.10896368,88.23030246,0.75,0.25,0,0,0,28.90356837,28.39541861,28.9040838,28.39623404,166.3307713,184.1480415
456,456,88.23030246,91.58299845,0.75,0.25,0,0,0,28.39541861,27.82659798,28.39623404,27.82778764,179.2552243,198.4622112
456,456,91.58299845,95.19688857,0.75,0.25,0,0.299372291,0.268616003,27.82659798,2.068309214,27.82778764,2.285214196,1700.367569,1568.55376
456,456,95.19688857,99.10737368,0.75,0.25,0,1,1,2.068309214,0.61800713,2.285214196,0.618032445,3749.682622,3928.902426
456,456,99.10737368,103.3568058,0.75,0.25,0,1,1,0.61800713,0.58369297,0.618032445,0.583714537,138.2665468,138.2785925
456,456,103.3568058,107.9963174,0.75,0.25,0,1,1,0.58369297,0.551197548,0.583714537,0.551216157,147.1577726,146.2836792
456,456,107.9963174,113.0882684,0.75,0.25,0,1,1,0.551197548,0.520183079,0.551216157,0.520199188,157.9120707,156.5766756
456,456,113.0882684,118.7095703,0.75,0.25,0,1,1,0.520183079,0.490373682,0.520199188,0.490387571,170.8866237,169.3282016
456,456,118.7095703,124.9562822,0.75,0.25,0,1,1,0.490373682,0.46153794,0.490387571,0.461549803,186.5727196,184.9372762
456,456,124.9562822,131.9500886,0.75,0.25,0,1,1,0.46153794,0.433476508,0.461549803,0.433486499,205.6436763,204.0285188
456,456,131.9500886,139.8476356,0.75,0.25,0,1,1,0.433476508,0.406012849,0.433486499,0.40602111,229.0301888,227.5055566
456,456,139.8476356,148.8543261,0.75,0.25,0,1,1,0.406012849,0.378985929,0.40602111,0.3789926,258.0396561,256.6598658
456,456,148.8543261,159.2453004,0.75,0.25,0,1,1,0.378985929,0.352243999,0.3789926,0.352249224,294.5496557,293.3589093
456,456,159.2453004,171.3984319,0.75,0.25,0,1,1,0.352243999,0.325638811,0.352249224,0.32564274,341.3323038,340.3676437
456,456,171.3984319,185.8483024,0.75,0.25,0,1,1,0.325638811,0.299019605,0.32564274,0.29902239,402.6213038,401.9138853
456,456,185.8483024,203.3787513,0.75,0.25,0,1,1,0.299019605,0.272226057,0.29902239,0.272227854,485.1552194,484.7302734
456,456,203.3787513,225.1909242,0.75,0.25,0,1,1,0.272226057,0.245079015,0.272227854,0.245079979,600.220953,600.09619
456,456,225.1909242,253.2309977,0.75,0.25,0,1,1,0.245079015,0.217366901,0.245079979,0.217367188,767.9825951,768.1643715
456,456,253.2309977,290.8907277,0.75,0.25,0,1,1,0.217366901,0.188823643,0.217367188,0.188823406,1027.629794,1028.10726
456,456,290.8907277,344.7008089,0.75,0.25,0,1,1,0.188823643,0.159088744,0.188823406,0.15908814,1464.673659,1465.418066
456,456,344.7008089,429.2066067,0.75,0.25,0,1,1,0.159088744,0.127624901,0.15908814,0.127623767,2300.820544,2301.466662
456,456,429.2066067,585.450319,0.75,0.25,0,1,1,0.127624901,0.093516152,0.127623767,0.093516759,4293.03104,4294.375362
456,456,585.450319,1000,0.75,0.25,0,1,1,0.093516152,0.054758018,0.093516759,0.054757792,11918.11582,11918.49573
456,513.5327285,1000,68,0.75,0.25,0,0,0,0.054758018,31.37206659,0.054757792,31.371997,-32267.47077,-32299.61657
513.5327285,513.5327285,68,70.04454961,0.75,0.25,0,0,0,31.37206659,31.10828679,31.371997,31.10814055,170.2744372,131.3518283
513.5327285,513.5327285,70.04454961,72.20151826,0.75,0.25,0,0,0,31.10828679,30.81960672,31.10814055,30.81944175,158.8232031,135.2363604
513.5327285,513.5327285,72.20151826,74.48170837,0.75,0.25,0,0,0,30.81960672,30.50406943,30.81944175,30.50393925,151.436904,140.1429372
513.5327285,513.5327285,74.48170837,76.8974107,0.75,0.25,0,0,0,30.50406943,30.15912256,30.50393925,30.15907774,147.7682896,146.1501243
513.5327285,513.5327285,76.8974107,79.46267512,0.75,0.25,0,0,0,30.15912256,29.78145719,30.15907774,29.78154701,147.5468348,153.3660415
513.5327285,513.5327285,79.46267512,82.19364377,0.75,0.25,0,0,0,29.78145719,29.36677283,29.78154701,29.36704731,150.5880695,161.9398095
513.5327285,513.5327285,82.19364377,85.10896368,0.75,0.25,0,0,0,29.36677283,28.90942582,29.36704731,28.90993846,156.8094295,172.0791942
513.5327285,513.5327285,85.10896368,88.23030246,0.75,0.25,0,0,0,28.90942582,28.40188473,28.90993846,28.40269629,166.2580114,184.0792158
513.5327285,513.5327285,88.23030246,91.58299845,0.75,0.25,0,0,0,28.40188473,27.83384654,28.40269629,27.83503078,179.1607728,198.3713806
513.5327285,513.5327285,91.58299845,95.19688857,0.75,0.25,0,0,0,27.83384654,27.19071294,27.83503078,27.19236591,196.0201368,215.6148287
